qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NZ_CP101780.1	gb|MH450214.1|+|0-813|ARO:3004866|NDM-23	99.877	813	1	0	39630	40442	1	813	0.0	1496
NZ_CP101780.1	gb|JN967644.1|+|0-813|ARO:3002356|NDM-6	99.877	813	1	0	39630	40442	1	813	0.0	1496
NZ_CP101780.1	gb|ON954084.1|+|0-813|ARO:3007220|NDM-43	99.754	813	2	0	39630	40442	1	813	0.0	1491
NZ_CP101780.1	gb|KP735848.1|+|0-813|ARO:3003663|NDM-15	99.754	813	2	0	39630	40442	1	813	0.0	1491
NZ_CP101780.1	gb|MK105832.1|+|0-813|ARO:3004870|NDM-27	99.754	813	2	0	39630	40442	1	813	0.0	1491
NZ_CP101780.1	gb|AB926431.1|+|510-1323|ARO:3002362|NDM-12	99.754	813	2	0	39630	40442	1	813	0.0	1491
NZ_CP101780.1	gb|JN104597.1|+|114-927|ARO:3000467|NDM-5	99.754	813	2	0	39630	40442	1	813	0.0	1491
NZ_CP101780.1	gb|AB744718.1|+|0-813|ARO:3002358|NDM-8	99.754	813	2	0	39630	40442	1	813	0.0	1491
NZ_CP101780.1	gb|JX262694.1|+|0-813|ARO:3002357|NDM-7	99.754	813	2	0	39630	40442	1	813	0.0	1491
NZ_CP101780.1	gb|LC012596.1|+|3585-4398|ARO:3003182|NDM-13	99.754	813	2	0	39630	40442	1	813	0.0	1491
NZ_CP101780.1	gb|OP696899.1|+|0-813|ARO:3007445|NDM-46	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|OP696898.1|+|0-813|ARO:3007444|NDM-45	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|MZ913436.1|+|0-813|ARO:3007218|NDM-41	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|MZ748325.1|+|0-813|ARO:3007216|NDM-39	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|CP091926.1|+|98948-99761|ARO:3007214|NDM-37	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|MZ265788.1|+|0-813|ARO:3007212|NDM-35	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|MZ254705.1|+|0-813|ARO:3007211|NDM-34	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|AP024206.1|-|9811-10624|ARO:3007202|NDM-16b	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|MZ004933.1|-|9952-10765|ARO:3007023|NDM-33	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|NG_067144.1|+|0-813|ARO:3004869|NDM-26	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|MG183694.1|+|0-813|ARO:3004864|NDM-21	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|MF370080.1|+|0-813|ARO:3004862|NDM-19	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|KX812714.1|+|0-813|ARO:3004093|NDM-17	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|KY654092.1|+|0-813|ARO:3004863|NDM-20	99.631	813	3	0	39630	40442	1	813	0.0	1485
NZ_CP101780.1	gb|AF072684.2|+|117-993|ARO:3001075|SHV-16	97.491	877	5	3	52249	53109	876	1	0.0	1482
NZ_CP101780.1	gb|JAHAWL010000074.1|+|271-1084|ARO:3007213|NDM-36	99.508	813	4	0	39630	40442	1	813	0.0	1480
NZ_CP101780.1	gb|GQ390806.1|+|0-813|ARO:3001171|SHV-124	99.508	813	4	0	52297	53109	813	1	0.0	1480
NZ_CP101780.1	gb|GQ390805.1|+|0-813|ARO:3001170|SHV-123	99.385	813	5	0	52297	53109	813	1	0.0	1474
NZ_CP101780.1	gb|KF361506.1|+|0-813|ARO:3002360|NDM-10	99.385	813	5	0	39630	40442	1	813	0.0	1474
NZ_CP101780.1	gb|GQ390808.1|+|0-813|ARO:3001173|SHV-126	99.262	813	6	0	52297	53109	813	1	0.0	1469
NZ_CP101780.1	gb|GQ390807.1|+|0-813|ARO:3001172|SHV-125	99.139	813	7	0	52297	53109	813	1	0.0	1463
NZ_CP101780.1	gb|GQ390809.1|+|0-813|ARO:3001174|SHV-127	99.016	813	8	0	52297	53109	813	1	0.0	1458
NZ_CP101780.1	gb|NG_049352.1|+|100-961|ARO:3006956|OHIO-1	96.759	864	22	6	52249	53109	861	1	0.0	1435
NZ_CP101780.1	gb|KY503030.1|+|0-828|ARO:3004861|NDM-18	98.188	828	0	1	39630	40442	1	828	0.0	1432
NZ_CP101780.1	gb|AF117746.1|+|0-780|ARO:3001080|SHV-22	99.487	780	4	0	52300	53079	780	1	0.0	1419
NZ_CP101780.1	gb|AF117747.1|+|0-780|ARO:3001081|SHV-23	99.359	780	5	0	52300	53079	780	1	0.0	1413
NZ_CP101780.1	gb|AF117744.1|+|0-780|ARO:3001078|SHV-20	99.359	780	5	0	52300	53079	780	1	0.0	1413
NZ_CP101780.1	gb|NG_070893.1|+|0-861|ARO:3006863|AAK-1	96.379	856	31	0	52254	53109	856	1	0.0	1410
NZ_CP101780.1	gb|AF117745.1|+|0-780|ARO:3001079|SHV-21	99.231	780	6	0	52300	53079	780	1	0.0	1408
NZ_CP101780.1	gb|AM941846.1|+|0-900|ARO:3001338|SHV-100	99.091	770	7	0	52249	53018	900	131	0.0	1384
NZ_CP101780.1	gb|AM941846.1|+|0-900|ARO:3001338|SHV-100	98.496	133	2	0	52977	53109	133	1	2.84e-60	235
NZ_CP101780.1	gb|AY590467.1|+|1-727|ARO:3001110|SHV-53	99.449	726	4	0	52363	53088	726	1	0.0	1319
NZ_CP101780.1	gb|NG_067155.1|+|0-861|ARO:3006152|OKP-C-1	92.227	862	65	2	52249	53109	861	1	0.0	1219
NZ_CP101780.1	gb|MK161461.1|+|0-861|ARO:3004844|LEN-41	91.299	862	73	2	52249	53109	861	1	0.0	1175
NZ_CP101780.1	gb|MK161459.1|+|0-861|ARO:3004843|LEN-40	91.067	862	75	2	52249	53109	861	1	0.0	1164
NZ_CP101780.1	gb|DQ149134.1|+|0-861|ARO:3002473|LEN-17	91.067	862	75	2	52249	53109	861	1	0.0	1164
NZ_CP101780.1	gb|KR738738.1|+|0-861|ARO:3004828|LEN-36	90.951	862	76	2	52249	53109	861	1	0.0	1158
NZ_CP101780.1	gb|FLES01000010.1|+|120291-121152|ARO:3002461|LEN-11	90.951	862	76	2	52249	53109	861	1	0.0	1158
NZ_CP101780.1	gb|AM850912.2|+|0-861|ARO:3002469|LEN-22	90.951	862	76	2	52249	53109	861	1	0.0	1158
NZ_CP101780.1	gb|AM850909.2|+|0-861|ARO:3002466|LEN-19	90.951	862	76	2	52249	53109	861	1	0.0	1158
NZ_CP101780.1	gb|QIXO01000012.1|-|30208-31069|ARO:3002462|LEN-12	90.951	862	76	2	52249	53109	861	1	0.0	1158
NZ_CP101780.1	gb|AY037780.1|+|88-949|ARO:3002455|LEN-2	90.951	862	76	2	52249	53109	861	1	0.0	1158
NZ_CP101780.1	gb|NG_050605.1|+|100-961|ARO:3006934|LEN-31	90.835	862	77	2	52249	53109	861	1	0.0	1153
NZ_CP101780.1	gb|NG_060510.1|+|100-961|ARO:3006933|LEN-28	90.835	862	77	2	52249	53109	861	1	0.0	1153
NZ_CP101780.1	gb|FWOA01000001.1|-|576795-577656|ARO:3004838|LEN-30	90.835	862	77	2	52249	53109	861	1	0.0	1153
NZ_CP101780.1	gb|MK161460.1|+|0-861|ARO:3004846|LEN-43	90.835	862	77	2	52249	53109	861	1	0.0	1153
NZ_CP101780.1	gb|AY633109.1|+|0-861|ARO:3002456|LEN-5	90.835	862	77	2	52249	53109	861	1	0.0	1153
NZ_CP101780.1	gb|AM850910.2|+|0-861|ARO:3002467|LEN-20	90.835	862	77	2	52249	53109	861	1	0.0	1153
NZ_CP101780.1	gb|AM850911.2|+|0-861|ARO:3002468|LEN-21	90.835	862	77	2	52249	53109	861	1	0.0	1153
NZ_CP101780.1	gb|NG_068509.1|+|100-961|ARO:3006932|LEN-27	90.719	862	78	2	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|CXPB01000032.1|+|60038-60899|ARO:3004840|LEN-34	90.730	863	76	4	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|UKAA01000001.1|-|322202-323063|ARO:3004849|LEN-58	90.719	862	78	2	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|AM850914.2|+|30-891|ARO:3002471|LEN-24	90.719	862	78	2	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|CXPA01000063.1|+|153489-154350|ARO:3002457|LEN-7	90.719	862	78	2	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|AM850908.2|+|0-861|ARO:3002465|LEN-18	90.719	862	78	2	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|CP001891.1|+|2841996-2842857|ARO:3002463|LEN-13	90.719	862	78	2	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|AY743416.1|+|67-928|ARO:3002464|LEN-16	90.719	862	78	2	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|CP016344.1|+|2782791-2783652|ARO:3002459|LEN-9	90.719	862	78	2	52249	53109	861	1	0.0	1147
NZ_CP101780.1	gb|MK161458.1|+|0-861|ARO:3004842|LEN-39	90.603	862	79	2	52249	53109	861	1	0.0	1142
NZ_CP101780.1	gb|MK161457.1|+|0-861|ARO:3004841|LEN-38	90.603	862	79	2	52249	53109	861	1	0.0	1142
NZ_CP101780.1	gb|KR738737.1|+|0-861|ARO:3004827|LEN-35	90.614	863	77	4	52249	53109	861	1	0.0	1142
NZ_CP101780.1	gb|NLDD01000006.1|+|119723-120584|ARO:3004848|LEN-55	90.603	862	79	2	52249	53109	861	1	0.0	1142
NZ_CP101780.1	gb|CP033631.1|+|3042328-3043189|ARO:3004847|LEN-51	90.603	862	79	2	52249	53109	861	1	0.0	1142
NZ_CP101780.1	gb|CBBA010000184.1|+|3395-4256|ARO:3002460|LEN-10	90.603	862	79	2	52249	53109	861	1	0.0	1142
NZ_CP101780.1	gb|CDMV01000010.1|+|131908-132769|ARO:3004839|LEN-32	90.487	862	80	2	52249	53109	861	1	0.0	1136
NZ_CP101780.1	gb|HQ709169.1|+|0-861|ARO:3002479|LEN-25	90.487	862	80	2	52249	53109	861	1	0.0	1136
NZ_CP101780.1	gb|MK161462.1|+|0-861|ARO:3004845|LEN-42	90.487	862	80	2	52249	53109	861	1	0.0	1136
NZ_CP101780.1	gb|JX124390.1|+|0-861|ARO:3002474|LEN-26	90.487	862	80	2	52249	53109	861	1	0.0	1136
NZ_CP101780.1	gb|AM850913.2|+|0-861|ARO:3002470|LEN-23	90.487	862	80	2	52249	53109	861	1	0.0	1136
NZ_CP101780.1	gb|KR738739.1|+|0-861|ARO:3004829|LEN-37	90.371	862	81	2	52249	53109	861	1	0.0	1131
NZ_CP101780.1	gb|CEGG01000030.1|+|7354-8215|ARO:3002458|LEN-8	90.371	862	81	2	52249	53109	861	1	0.0	1131
NZ_CP101780.1	gb|AF452105.1|+|0-840|ARO:3002478|LEN-15	90.499	842	77	3	52269	53109	840	1	0.0	1109
NZ_CP101780.1	gb|AY130287.1|+|1-823|ARO:3002472|LEN-4	90.876	822	73	2	52267	53087	822	2	0.0	1101
NZ_CP101780.1	gb|X04515.1|+|285-1125|ARO:3002454|LEN-1	90.261	842	79	3	52269	53109	840	1	0.0	1098
NZ_CP101780.1	gb|AY130286.1|+|1-823|ARO:3002475|LEN-3	90.754	822	74	2	52267	53087	822	2	0.0	1096
NZ_CP101780.1	gb|FJ534513.1|+|0-861|ARO:3002430|OKP-A-13	88.515	862	97	2	52249	53109	861	1	0.0	1042
NZ_CP101780.1	gb|AM850915.2|+|19-880|ARO:3002428|OKP-A-11	88.528	863	95	4	52249	53109	861	1	0.0	1042
NZ_CP101780.1	gb|FJ755840.1|+|0-861|ARO:3002433|OKP-A-16	88.297	863	97	4	52249	53109	861	1	0.0	1031
NZ_CP101780.1	gb|AM850919.2|+|24-885|ARO:3002450|OKP-B-17	88.283	862	99	2	52249	53109	861	1	0.0	1031
NZ_CP101780.1	gb|AM850918.2|+|24-885|ARO:3002438|OKP-B-5	88.283	862	99	2	52249	53109	861	1	0.0	1031
NZ_CP101780.1	gb|FJ534512.1|+|0-861|ARO:3002431|OKP-A-14	88.283	862	99	2	52249	53109	861	1	0.0	1031
NZ_CP101780.1	gb|AM850916.2|+|18-879|ARO:3002429|OKP-A-12	88.297	863	97	4	52249	53109	861	1	0.0	1031
NZ_CP101780.1	gb|NG_049361.1|+|100-961|ARO:3006141|OKP-A-17	88.283	862	97	4	52250	53109	860	1	0.0	1029
NZ_CP101780.1	gb|AJ635401.2|+|0-861|ARO:3002418|OKP-A-1	88.269	861	99	2	52250	53109	860	1	0.0	1029
NZ_CP101780.1	gb|AM051143.1|+|0-861|ARO:3002422|OKP-A-5	88.283	862	97	4	52250	53109	860	1	0.0	1029
NZ_CP101780.1	gb|AM051153.1|+|0-861|ARO:3002437|OKP-B-4	88.269	861	99	2	52250	53109	860	1	0.0	1029
NZ_CP101780.1	gb|AM051140.1|+|0-861|ARO:3002420|OKP-A-3	88.283	862	97	4	52250	53109	860	1	0.0	1029
NZ_CP101780.1	gb|NG_067146.1|+|0-861|ARO:3006142|OKP-B-16	88.167	862	100	2	52249	53109	861	1	0.0	1026
NZ_CP101780.1	gb|AM850917.2|+|17-878|ARO:3002439|OKP-B-6	88.167	862	100	2	52249	53109	861	1	0.0	1026
NZ_CP101780.1	gb|NG_067148.1|+|100-961|ARO:3006144|OKP-B-22	88.153	861	100	2	52250	53109	860	1	0.0	1024
NZ_CP101780.1	gb|AM051142.1|+|0-861|ARO:3002421|OKP-A-4	88.153	861	100	2	52250	53109	860	1	0.0	1024
NZ_CP101780.1	gb|AM051147.1|+|0-861|ARO:3002425|OKP-A-8	88.153	861	100	2	52250	53109	860	1	0.0	1024
NZ_CP101780.1	gb|AJ635404.2|+|0-861|ARO:3002419|OKP-A-2	88.153	861	100	2	52250	53109	860	1	0.0	1024
NZ_CP101780.1	gb|AM051148.1|+|0-861|ARO:3002426|OKP-A-9	88.167	862	98	4	52250	53109	860	1	0.0	1024
NZ_CP101780.1	gb|AM051152.1|+|0-861|ARO:3002436|OKP-B-3	88.153	861	100	2	52250	53109	860	1	0.0	1024
NZ_CP101780.1	gb|AM850922.2|+|24-885|ARO:3002453|OKP-B-20	88.051	862	101	2	52249	53109	861	1	0.0	1020
NZ_CP101780.1	gb|AY825330.1|+|0-861|ARO:3002446|OKP-B-13	88.051	862	101	2	52249	53109	861	1	0.0	1020
NZ_CP101780.1	gb|NG_067151.1|+|100-961|ARO:3006148|OKP-B-36	88.051	862	99	4	52250	53109	860	1	0.0	1018
NZ_CP101780.1	gb|AM051149.1|+|0-861|ARO:3002427|OKP-A-10	88.051	862	99	4	52250	53109	860	1	0.0	1018
NZ_CP101780.1	gb|AM051157.1|+|0-861|ARO:3002441|OKP-B-8	88.037	861	101	2	52250	53109	860	1	0.0	1018
NZ_CP101780.1	gb|AM051151.1|+|0-861|ARO:3002435|OKP-B-2	88.037	861	101	2	52250	53109	860	1	0.0	1018
NZ_CP101780.1	gb|AM051159.1|+|0-861|ARO:3002442|OKP-B-9	88.037	861	101	2	52250	53109	860	1	0.0	1018
NZ_CP101780.1	gb|AM850921.2|+|24-885|ARO:3002452|OKP-B-19	87.935	862	102	2	52249	53109	861	1	0.0	1014
NZ_CP101780.1	gb|NG_067154.1|+|100-961|ARO:3006151|OKP-B-45	87.921	861	102	2	52250	53109	860	1	0.0	1013
NZ_CP101780.1	gb|NG_067152.1|+|100-961|ARO:3006149|OKP-B-40	87.921	861	102	2	52250	53109	860	1	0.0	1013
NZ_CP101780.1	gb|AM051144.1|+|0-861|ARO:3002423|OKP-A-6	87.949	863	98	6	52250	53109	860	1	0.0	1013
NZ_CP101780.1	gb|AM051156.1|+|0-861|ARO:3002440|OKP-B-7	87.921	861	102	2	52250	53109	860	1	0.0	1013
NZ_CP101780.1	gb|AJ635402.2|+|0-861|ARO:3002434|OKP-B-1	87.921	861	102	2	52250	53109	860	1	0.0	1013
NZ_CP101780.1	gb|NG_067149.1|+|0-861|ARO:3006146|OKP-B-24	87.819	862	103	2	52249	53109	861	1	0.0	1009
NZ_CP101780.1	gb|NG_067150.1|+|100-961|ARO:3006147|OKP-B-34	87.805	861	103	2	52250	53109	860	1	0.0	1007
NZ_CP101780.1	gb|NG_050606.1|+|100-961|ARO:3006145|OKP-B-23	87.805	861	103	2	52250	53109	860	1	0.0	1007
NZ_CP101780.1	gb|NG_067147.1|+|100-961|ARO:3006143|OKP-B-21	87.805	861	103	2	52250	53109	860	1	0.0	1007
NZ_CP101780.1	gb|AM051161.1|+|0-861|ARO:3002444|OKP-B-11	87.819	862	101	4	52250	53109	860	1	0.0	1007
NZ_CP101780.1	gb|AM850920.1|+|40-901|ARO:3002451|OKP-B-18	87.703	862	104	2	52249	53109	861	1	0.0	1003
NZ_CP101780.1	gb|AM051146.1|+|0-861|ARO:3002424|OKP-A-7	87.703	862	102	4	52250	53109	860	1	0.0	1002
NZ_CP101780.1	gb|AM051160.1|+|0-861|ARO:3002443|OKP-B-10	87.689	861	104	2	52250	53109	860	1	0.0	1002
NZ_CP101780.1	gb|NG_067153.1|+|100-961|ARO:3006150|OKP-B-41	87.573	861	105	2	52250	53109	860	1	0.0	996
NZ_CP101780.1	gb|NG_067156.1|+|0-861|ARO:3006153|OKP-D-1	87.486	863	104	4	52249	53109	861	1	0.0	992
NZ_CP101780.1	gb|DQ995288.1|+|2-827|ARO:3002447|OKP-B-14	87.591	822	100	2	52267	53087	825	5	0.0	952
NZ_CP101780.1	gb|FJ755841.1|+|0-846|ARO:3002432|OKP-A-15	86.775	862	97	11	52249	53109	846	1	0.0	944
NZ_CP101780.1	gb|AJ635420.1|+|0-789|ARO:3002445|OKP-B-12	87.595	790	94	4	52285	53072	789	2	0.0	913
NZ_CP101780.1	gb|NG_073458.1|+|0-804|ARO:3006891|AFM-2	85.180	749	109	2	39695	40442	57	804	0.0	767
NZ_CP101780.1	gb|NG_063835.1|+|0-804|ARO:3006890|AFM-1	85.180	749	109	2	39695	40442	57	804	0.0	767
NZ_CP101780.1	gb|KC503911.1|+|9883-10249|ARO:3001205|BRP(MBL)	100.000	366	0	0	40446	40811	1	366	0.0	676
NZ_CP101780.1	gb|AY265890.1|+|1-472|ARO:3002476|LEN-6	91.932	471	38	0	52618	53088	471	1	0.0	660
NZ_CP101780.1	gb|AY265889.1|+|2-458|ARO:3002477|LEN-14	91.228	456	40	0	52627	53082	456	1	1.86e-176	621
NZ_CP101782.1	gb|AY034847.1|+|5-887|ARO:3002312|KPC-2	100.000	882	0	0	52478	53359	882	1	0.0	1629
NZ_CP101782.1	gb|OK086803.1|+|0-882|ARO:3007452|KPC-99	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|ON521726.1|-|31-913|ARO:3007446|KPC-100	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|OK086970.1|+|0-882|ARO:3007436|KPC-96	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MZ067229.1|+|0-882|ARO:3007381|KPC-86	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MW581775.1|+|0-882|ARO:3007089|KPC-83	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|NG_071204.1|+|0-882|ARO:3006203|KPC-78	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|NG_070897.1|+|0-882|ARO:3006202|KPC-77	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|NG_070743.1|+|0-882|ARO:3006200|KPC-75	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|NG_070740.1|+|0-882|ARO:3006197|KPC-72	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|NG_070179.1|+|0-882|ARO:3006189|KPC-60	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|NG_070178.1|+|0-882|ARO:3006188|KPC-59	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|NG_049254.1|+|0-882|ARO:3003145|KPC-21	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MT358626.1|+|0-882|ARO:3005385|KPC-57	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MT028409.1|+|14912-15794|ARO:3005383|KPC-55	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MN854706.1|+|0-882|ARO:3005382|KPC-54	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MN104596.1|+|0-882|ARO:3005376|KPC-45	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MK628511.1|+|0-882|ARO:3005375|KPC-43	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MK467612.1|+|0-882|ARO:3005374|KPC-42	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|MH404098.1|+|0-882|ARO:3005367|KPC-35	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|CP025144.1|+|87792-88674|ARO:3005365|KPC-33	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|KY646302.1|+|0-882|ARO:3005364|KPC-30	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|KP681699.1|+|0-882|ARO:3002328|KPC-18	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|KX619622.1|+|0-882|ARO:3005358|KPC-26	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|KR052099.1|+|5211-6093|ARO:3004496|KPC-24	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|KC465200.1|+|0-882|ARO:3002327|KPC-17	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|EU555534.1|+|0-882|ARO:3002316|KPC-6	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|HQ641421.1|+|0-882|ARO:3002322|KPC-12	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|AF395881.1|+|0-882|ARO:3002313|KPC-3	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|EU400222.2|+|2159-3041|ARO:3002315|KPC-5	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|HM066995.1|+|0-882|ARO:3002321|KPC-11	99.887	882	1	0	52478	53359	882	1	0.0	1624
NZ_CP101782.1	gb|NG_080778.1|+|100-982|ARO:3007633|KPC-125	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MZ893466.1|+|0-882|ARO:3007450|KPC-98	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|NG_073466.1|+|0-882|ARO:3006192|KPC-63	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|NG_073465.1|+|0-882|ARO:3006191|KPC-62	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|NG_070180.1|+|0-882|ARO:3006190|KPC-61	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MT040751.1|+|0-882|ARO:3005384|KPC-56	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MN619655.1|+|0-882|ARO:3005378|KPC-49	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MN267701.1|+|0-882|ARO:3005377|KPC-46	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MK098861.1|+|0-882|ARO:3005370|KPC-38	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MH718730.1|+|0-882|ARO:3005369|KPC-37	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MH593787.1|+|0-882|ARO:3005368|KPC-36	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MAPH01000113.1|+|8511-9393|ARO:3005362|KPC-31	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|KX828722.1|+|0-882|ARO:3005359|KPC-27	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MH450213.1|+|0-882|ARO:3005356|KPC-23	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|MK118771.1|+|0-882|ARO:3005371|KPC-39	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|EU729727.1|+|0-882|ARO:3002317|KPC-7	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|KM379100.1|+|0-882|ARO:3003180|KPC-22	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|EF418608.1|+|9-885|ARO:3001926|CTX-M-65	100.000	876	0	0	5660	6535	1	876	0.0	1618
NZ_CP101782.1	gb|EU447304.1|+|14-896|ARO:3002314|KPC-4	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|FJ234412.1|+|0-882|ARO:3002318|KPC-8	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|GQ140348.1|+|0-882|ARO:3002320|KPC-10	99.773	882	2	0	52478	53359	882	1	0.0	1618
NZ_CP101782.1	gb|NG_070895.1|+|0-885|ARO:3006196|KPC-71	99.661	885	0	1	52478	53359	885	1	0.0	1615
NZ_CP101782.1	gb|MZ646141.1|+|0-882|ARO:3007383|KPC-95	99.660	882	3	0	52478	53359	882	1	0.0	1613
NZ_CP101782.1	gb|MN725731.1|+|0-882|ARO:3005380|KPC-51	99.660	882	3	0	52478	53359	882	1	0.0	1613
NZ_CP101782.1	gb|MAPO01000050.1|+|8511-9393|ARO:3005363|KPC-32	99.660	882	3	0	52478	53359	882	1	0.0	1613
NZ_CP101782.1	gb|KJ020574.1|+|244-1120|ARO:3002006|CTX-M-148	99.886	876	1	0	5660	6535	1	876	0.0	1613
NZ_CP101782.1	gb|HQ342889.1|+|0-882|ARO:3002323|KPC-13	99.660	882	3	0	52478	53359	882	1	0.0	1613
NZ_CP101782.1	gb|FJ907381.1|+|0-876|ARO:3001950|CTX-M-90	99.886	876	1	0	5660	6535	1	876	0.0	1613
NZ_CP101782.1	gb|KJ775801.1|+|0-882|ARO:3002329|KPC-19	99.660	882	3	0	52478	53359	882	1	0.0	1613
NZ_CP101782.1	gb|KC465199.1|+|0-882|ARO:3002326|KPC-16	99.660	882	3	0	52478	53359	882	1	0.0	1613
NZ_CP101782.1	gb|AY143430.1|+|0-876|ARO:3001886|CTX-M-24	99.886	876	1	0	5660	6535	1	876	0.0	1613
NZ_CP101782.1	gb|MZ067230.1|+|0-879|ARO:3007375|KPC-87	99.660	882	0	1	52478	53359	879	1	0.0	1609
NZ_CP101782.1	gb|NG_073470.1|+|0-879|ARO:3006206|KPC-81	99.660	882	0	1	52478	53359	879	1	0.0	1609
NZ_CP101782.1	gb|MN725732.1|+|0-885|ARO:3005381|KPC-52	99.548	885	1	1	52478	53359	885	1	0.0	1609
